idDrink,strDrink,strAlcoholic,strCategory,strGlass,strIBA,strDrinkThumb,strInstructions,ingredients
11102,Black Russian,alc,Ordinary Drink,Old-fashioned glass,Contemporary Classics,http://www.thecocktaildb.com/images/media/drink/2k5gbb1504367689.jpg,Pour the ingredients into an old fashioned glass filled with ice cubes. Stir gently.,"3/4 oz  Coffee liqueur, 1 1/2 oz  Vodka"
16403,Black and Brown,alc,Beer,Beer pilsner,,http://www.thecocktaildb.com/images/media/drink/wwuvxv1472668899.jpg,CAREFULLY to avoid explosive head formation: Pour Beer glass half full of favorite rootbeer and top off with Guinness.,"1/2  Guinness stout, 1/2  Root beer"
11106,Blackthorn,alc,Ordinary Drink,Cocktail glass,,http://www.thecocktaildb.com/images/media/drink/xvswvy1441209430.jpg,Stir sloe gin and vermouth with ice and strain into a cocktail glass. Add the twist of lemon peel and serve.,"1 oz  Sweet Vermouth, 1 1/2 oz  Sloe gin, 1 twist of  Lemon peel"
16295,Bleeding Surgeon,alc,Soft Drink / Soda,Collins glass,,http://www.thecocktaildb.com/images/media/drink/usuvvr1472719118.jpg,"Pour Shot of Rum over slice of orange. Fill the remaining space in glass half way full of surge or similar drink. Finish off glass with cranberry juice. Be carefull, warm surge may foam over the glass.","1 shot  Dark rum, 1 slice  Orange, 1/2 glass  Surge, 1/2 glass  Cranberry juice"
14356,Blind Russian,alc,Milk / Float / Shake,Collins glass,,http://www.thecocktaildb.com/images/media/drink/wxuqvr1472720408.jpg,Fill glass with ice. Add all liquers. Add milk. shake.,"3/4 oz  Bailey's irish cream, 3/4 oz  Godiva liqueur, 3/4 oz  Kahlua, 1/2 oz  Butterscotch schnapps, to fill
 Milk"
11112,Bloody Maria,alc,Ordinary Drink,Old-fashioned glass,,http://www.thecocktaildb.com/images/media/drink/yz0j6z1504389461.jpg,Shake all ingredients (except lemon slice) with cracked ice and strain into an old-fashioned glass over ice cubes. Add the slice of lemon and serve.,"1 oz  Tequila, 2 oz  Tomato juice, 1 dash  Lemon juice, 1 dash  Tabasco sauce, 1 dash  Celery salt, 1 slice  Lemon"
11113,Bloody Mary,alc,Ordinary Drink,Old-fashioned glass,Contemporary Classics,http://www.thecocktaildb.com/images/media/drink/uyquuu1439906954.jpg,"Stirring gently, pour all ingredients into highball glass. Garnish.","1 1/2 oz  Vodka, 3 oz  Tomato juice, 1 dash  Lemon juice, 1/2 tsp  Worcestershire sauce, 2-3 drops  Tabasco sauce, 1 wedge  Lime"
11117,Blue Lagoon,alc,Ordinary Drink,Highball glass,,http://www.thecocktaildb.com/images/media/drink/vak0e51504389504.jpg,"Pour vodka and curacao over ice in a highball glass. Fill with lemonade, top with the cherry, and serve.","1 oz  Vodka, 1 oz  Blue Curacao, Lemonade, Cherry"
11118,Blue Margarita,alc,Ordinary Drink,Cocktail glass,,http://www.thecocktaildb.com/images/media/drink/qtvvyq1439905913.jpg,"Rub rim of cocktail glass with lime juice. Dip rim in coarse salt. Shake tequila, blue curacao, and lime juice with ice, strain into the salt-rimmed glass, and serve.","1 1/2 oz  Tequila, 1 oz  Blue Curacao, 1 oz  Lime juice, Coarse  Salt"
11119,Blue Mountain,alc,Ordinary Drink,Old-fashioned glass,,http://www.thecocktaildb.com/images/media/drink/vsxssp1441209853.jpg,"In a shaker half-filled with ice cubes, combine all of the ingredients. Shake well. Strain into an old-fashioned glass alomst filled with ice cubes.","1 1/2 oz  Añejo rum, 1/2 oz  Tia maria, 1/2 oz  Vodka, 1 oz  Orange juice, 1 tsp  Lemon juice"
11120,Bluebird,alc,Ordinary Drink,Cocktail glass,,http://www.thecocktaildb.com/images/media/drink/vxypsq1441209971.jpg,"In a mixing glass half-filled with crushed ice, combine the gin, triple sec, Curacao, and bitters. Stir well. Strain into a cocktail glass and garnish with the lemon twist and the cherry.","1 1/2 oz  Gin, 1/2 oz  Triple sec, 1/2 oz  Blue Curacao, 2 dashes  Bitters, 1  Maraschino cherry, 1 twist of  Lemon peel"
13395,Bob Marley,alc,Shot,Shot glass,,http://www.thecocktaildb.com/images/media/drink/rrqrst1477140664.jpg,Layer in a 2 oz shot glass or pony glass,"1/2 oz  Midori melon liqueur, 1/2 oz  Jägermeister, 1/2 oz  Goldschlager"
11121,Bobby Burns Cocktail,alc,Ordinary Drink,Cocktail glass,,http://www.thecocktaildb.com/images/media/drink/km6se51484411608.jpg,Stir all ingredients (except lemon peel) with ice and strain into a cocktail glass. Add the twist of lemon peel and serve.,"1 1/2 oz  Sweet Vermouth, 1 1/2 oz  Scotch, 1 1/4 tsp  Benedictine, 1 twist of  Lemon peel"
11124,Boomerang,alc,Ordinary Drink,Cocktail glass,,http://www.thecocktaildb.com/images/media/drink/3m6yz81504389551.jpg,"In a mixing glass half-filled with ice cubes, combine the gin, vermouth, bitters, and maraschino liqueur. Stir well. Strain into a cocktail glass and garnish with the cherry.","2 oz  Gin, 1/2 oz  Dry Vermouth, 2 dashes  Bitters, 1/2 tsp  Maraschino liqueur, 1  Maraschino cherry"
17221,Boozy Snickers Milkshake,alc,Milk / Float / Shake,Mason jar,,http://www.thecocktaildb.com/images/media/drink/861tzm1504784164.jpg,"Place the snickers bars in a plastic bag and roll over them with a rolling pin until crushed. Add crushed snickers pieces, ice cream, milk, caramel sauce, chocolate sauce, and chocolate liquor to a blender. Blend until shake is thick and frothy. Pour into glasses and top with chocolate liquor and whip cream.","3 cups  Vanilla Ice-Cream, 1 cup  Milk, 1/2 cup  Godiva liqueur, for topping Whipped Cream, 4 tablespoons
 caramel sauce, 4 tablespoons
 chocolate sauce, 15
 Mini-snickers bars"
12572,Bora Bora,nalc,Cocktail,Highball glass,,http://www.thecocktaildb.com/images/media/drink/xwuqvw1473201811.jpg,"Prepare in a blender or shaker, serve in a highball glass on the rocks. Garnish with 1 slice of pineapple and one cherry.","10 cl  Pineapple juice, 6 cl  Passion fruit juice, 1 cl  Lemon juice, 1 cl  Grenadine"
11128,Boston Sidecar,alc,Ordinary Drink,Cocktail glass,,http://www.thecocktaildb.com/images/media/drink/qzs5d11504365962.jpg,"Shake all ingredients with ice, strain into a cocktail glass, and serve.","3/4 oz  Light rum, 3/4 oz  Brandy, 3/4 oz  Triple sec, Juice of 1/2  Lime"
11129,Boston Sour,alc,Ordinary Drink,Whiskey sour glass,,http://www.thecocktaildb.com/images/media/drink/kxlgbi1504366100.jpg,"Shake juice of lemon, powdered sugar, blended whiskey, and egg white with cracked ice and strain into a whiskey sour glass. Add the slice of lemon, top with the cherry, and serve.","2 oz  Blended whiskey, Juice of 1/2  Lemon, 1 tsp  Powdered sugar, 1  Egg white, 1 slice  Lemon, 1  Cherry"
11146,Bourbon Sling,alc,Ordinary Drink,Highball glass,,http://www.thecocktaildb.com/images/media/drink/3s36ql1504366260.jpg,"In a shaker half-filled with ice cubes, combine the sugar, water, lemon juice, and bourbon. Shake well. Strain well. Strain into a highball glass. Garnish with the lemon twist.","1 tsp superfine  Sugar, 2 tsp  Water, 1 oz  Lemon juice, 2 oz  Bourbon, 1 twist of  Lemon peel"
11147,Bourbon Sour,alc,Ordinary Drink,Whiskey sour glass,,http://www.thecocktaildb.com/images/media/drink/dms3io1504366318.jpg,"In a shaker half-filled with ice cubes, combine the bourbon, lemon juice, and sugar. Shake well. Strain into a whiskey sour glass, garnish with the orange slice and cherry.","2 oz  Bourbon, 1 oz  Lemon juice, 1/2 tsp superfine  Sugar, 1  Orange, 1  Maraschino cherry"
11149,Boxcar,alc,Ordinary Drink,Whiskey sour glass,,http://www.thecocktaildb.com/images/media/drink/pwgtpa1504366376.jpg,"In a shaker half-filled with ice cubes, combine all of the ingredients. Shake well. Strain into a sour glass.","1 1/2 oz  Gin, 1 oz  Triple sec, 1 tsp  Lemon juice, 1/2 tsp  Grenadine, 1  Egg white"
17120,Brain Fart,alc,Punch / Party Drink,Punch bowl,,http://www.thecocktaildb.com/images/media/drink/rz5aun1504389701.jpg,Mix all ingredients together. Slowly and gently. Works best if ice is added to punch bowl and soda's are very cold.,"1 fifth  Everclear, 1 fifth Smirnoff red label  Vodka, 2 L  Mountain Dew, 2 L  Surge, 1 small bottle  Lemon juice, 1 pint  Rum"
13405,Brainteaser,alc,Shot,Shot Glass,,http://www.thecocktaildb.com/images/media/drink/ruywtq1461866066.jpg,"layered erin first, then sambuca and then avocart(should sit in middle of other two. To drink: use a straw to suck up avocart then shot the rest and then suck fumes up through straw.","30 ml white  Sambuca, 30 ml  Erin Cream, 5 ml  Advocaat"
17210,Bramble,alc,Ordinary Drink,Old-Fashioned glass,New Era Drinks,http://www.thecocktaildb.com/images/media/drink/lvzl3r1504372526.jpg,"Fill glass with crushed ice. Build gin, lemon juice and simple syrup over. Stir, and then pour blackberry liqueur over in a circular fashion to create marbling effect. Garnish with two blackberries and lemon slice.","4 cl Gin, 1.5 cl lemon juice, 1 cl Sugar syrup, 1.5 cl Creme de Mure"
16447,Brandon and Will's Coke Float,alc,Soft Drink / Soda,Beer mug,,http://www.thecocktaildb.com/images/media/drink/xspxyr1472719185.jpg,"Scoop two large scoops of vanilla ice-cream into frosted beer mug. Next, add 2 ounces Maker's Mark. Then, pour in coke. Gently stir and enjoy.","2 scoops  Vanilla ice-cream, 1 can  Coca-Cola, 2 oz  Bourbon"
11016,Brandy Alexander,alc,Ordinary Drink,Cocktail glass,,http://www.thecocktaildb.com/images/media/drink/tvqxvr1483387746.jpg,Shake all ingredients (except nutmeg) with ice and strain contents into a cocktail glass. Sprinkle nutmeg on top and serve.,"1 oz  Brandy, 1 oz white  Creme de Cacao, 1 oz  Light cream, Nutmeg"
11157,Brandy Cobbler,alc,Ordinary Drink,Old-fashioned glass,,http://www.thecocktaildb.com/images/media/drink/vtvutr1439465836.jpg,"In an old-fashioned glass, dissolve the sugar in the club soda. Add crushed ice until the glass is almost full. Add the brandy. Stir well. Garnish with the cherry and the orange and lemon slices.","1 tsp superfine  Sugar, 3 oz  Club soda, 1  Lemon, 2 oz  Brandy, 1  Maraschino cherry, 1  Orange"
11164,Brandy Flip,alc,Ordinary Drink,Whiskey sour glass,,http://www.thecocktaildb.com/images/media/drink/6ty09d1504366461.jpg,"In a shaker half-filled with ice cubes, combine the brandy, egg, sugar, and cream. Shake well. Strain into a sour glass and garnish with the nutmeg.","2 oz  Brandy, 1 whole  Egg, 1 tsp superfine  Sugar, 1/2 oz  Light cream, 1/8 tsp grated  Nutmeg"
11170,Brandy Sour,alc,Ordinary Drink,Whiskey sour glass,,http://www.thecocktaildb.com/images/media/drink/tu0mts1504366540.jpg,"Shake brandy, juice of lemon, and powdered sugar with ice and strain into a whiskey sour glass. Decorate with the lemon slice, top with the cherry, and serve.","2 oz  Brandy, Juice of 1/2  Lemon, 1/2 tsp  Powdered sugar, 1/2 slice  Lemon, 1  Cherry"
13068,Brave Bull Shooter,alc,Shot,Shot glass,,http://www.thecocktaildb.com/images/media/drink/yrtypx1473344625.jpg,Pour Tabasco into bottom of shot glass and fill with tequila.,"1/2 oz  Tequila, 1/2 oz  Tabasco sauce"
13066,Bruce's Puce,alc,Shot,Shot glass,,http://www.thecocktaildb.com/images/media/drink/svsvqv1473344558.jpg,"In a regular-sized shot glass, layer, with a spoon or cherry, the grenadine , the Kahlua , then the Bailey's Irish cream in equal portions. It goes down really smooth ,and you don't even need a chaser. It tastes just like chocolate milk.(Really!)","Grenadine, Kahlua, Bailey's irish cream"
16998,Bruised Heart,alc,Shot,Shot glass,,http://www.thecocktaildb.com/images/media/drink/7if5kq1503564209.jpg,"Pour all ingredients in a mixing tin over ice, stir, and strain into shot glass","1/2 oz  Vodka, 1/2 oz  Chambord raspberry liqueur, 1/2 oz  Peachtree schnapps, 1/2 oz  Cranberry juice"
14730,Bubble Gum,alc,Shot,Shot glass,,http://www.thecocktaildb.com/images/media/drink/spuurv1468878783.jpg,Layer in order into a shot glass.,"1/4  Vodka, 1/4  Banana liqueur, 1/4  Orange juice, 1/4  Peach schnapps"
17035,Buccaneer,alc,Beer,Beer pilsner,,http://www.thecocktaildb.com/images/media/drink/upvtyt1441249023.jpg,Pour the corona into an 18oz beer glass pour the bacardi limon into the beer stir very gently,"1  Corona, 1 shot  Bacardi Limon"
14538,Bumble Bee #1,alc,Shot,Shot glass,,http://www.thecocktaildb.com/images/media/drink/uwqpvv1461866378.jpg,"This is a layered shot. First pour the Bailey's into the shot glass. Then take an upside down spoon and touch it to the inside wall of the glass. Carefully add the Kahlua. Repeat this process for the Sambuca. If done properly, the alcohol will stay separated and resemble a bumble bee. Enjoy!!!","1/3 oz  Bailey's irish cream, 1/3 oz  Kahlua, 1/3 oz  Sambuca"
17220,Butter Baby,alc,Milk / Float / Shake,Beer mug,,http://www.thecocktaildb.com/images/media/drink/1xhjk91504783763.jpg,Blend together in a blender. Serve in a chilled Beer mug with Fresh Blueberries and caramel for topping.,"2 scoops  Vanilla Ice-Cream, 1 part  Butterscotch schnapps, full glass  Milk, 2 parts  Vodka"
14181,Cafe Savoy,alc,Coffee / Tea,Coffee mug,,http://www.thecocktaildb.com/images/media/drink/vqwptt1441247711.jpg,"Fill mug almost to top with coffee.Add milk, triple sec and brandy. Stir.","Coffee, 1/2 oz  Milk, 1/2 oz  Triple sec, Brandy"
11202,Caipirinha,alc,Ordinary Drink,Old-fashioned glass,Contemporary Classics,http://www.thecocktaildb.com/images/media/drink/xyrppt1469090521.jpg,Place lime and sugar into old fashioned glass and muddle (mash the two ingredients together using a muddler or a wooden spoon). Fill the glass with ice and add the Cachaça.,"2 tsp Sugar, 1  Lime, 2 1/2 oz  Cachaca"
13206,Caipirissima,alc,Ordinary Drink,Collins Glass,,http://www.thecocktaildb.com/images/media/drink/yd47111503565515.jpg,Same as Caipirinha but instead of cachaca you add WHITE RUM. It's great!!!!!!!!,"2  Lime, 2 tblsp  Sugar, 2-3 oz  White rum, crushed  Ice"
11205,California Lemonade,alc,Ordinary Drink,Collins glass,,http://www.thecocktaildb.com/images/media/drink/qvvxwy1472406424.jpg,Shake all ingredients (except carbonated water) with ice and strain into a collins glass over shaved ice. Fill with carbonated water and stir. Decorate with slices of orange and lemon. Add the cherry and serve with a straw.,"2 oz  Blended whiskey, Juice of 1  Lemon, Juice of 1  Lime, 1 tblsp  Powdered sugar, 1/4 tsp  Grenadine, Carbonated water"
14282,California Root Beer,alc,Soft Drink / Soda,Highball glass,,http://www.thecocktaildb.com/images/media/drink/rsxuyr1472719526.jpg,Put Kahlua and Galliano in highball glass fill with soda,"3/4 oz  Kahlua, 3/4 oz  Galliano, Fill with  Soda water"
16047,Campari Beer,alc,Beer,Beer mug,,http://www.thecocktaildb.com/images/media/drink/xsqrup1441249130.jpg,Use a 15 oz glass. Add Campari first. Fill with beer.,"1 bottle  Lager, 1 1/2 cl  Campari"
17065,Caribbean Boilermaker,alc,Beer,Beer pilsner,,http://www.thecocktaildb.com/images/media/drink/svsxsv1454511666.jpg,Pour the Corona into an 18oz beer glass pour the rum into the beer.,"1 bottle  Corona, 1 shot  Light rum"
12796,Caribbean Orange Liqueur,alc,Homemade Liqueur,Collins Glass,,http://www.thecocktaildb.com/images/media/drink/qwxuwy1472667570.jpg,"Pare very thinly the bright-colored rind from the oranges (no white). Blot the peel on paper towels to remove any excess oil. Put peel in a 4 cup screw-top jar. Add 2 cups vodka. Close jar. Store in a cool, dark place for 2 days or until the vodka has absorbed the flavor. Remove peel and add remaining vodka. Close jar and add remaining cup of vodka. Close the jar and store in a cool dark place at least 1 month to age.","3 large  Orange, 3 cups  Vodka, 1 1/3 cup superfine  Sugar"
17185,Casino,alc,Ordinary Drink,Cocktail glass,Unforgettables,http://www.thecocktaildb.com/images/media/drink/1mvjxg1504348579.jpg,Pour all ingredients into shaker with ice cubes. Shake well. Strain into chilled cocktail glass. Garnish with a lemon twist and a maraschino cherry. Serve without a straw.,"2 oz  Gin, 1/4 tsp  Maraschino liqueur, 1/4 tsp  Lemon juice, 2 dashes  Orange bitters, 1  Cherry"
11224,Casino Royale,alc,Ordinary Drink,Whiskey sour glass,,http://www.thecocktaildb.com/images/media/drink/3qpv121504366699.jpg,"In a shaker half-filled with ice cubes, combine all of the ingredients. Shake well. Strain into a sour glass.","2 oz  Gin, 1/2 oz  Lemon juice, 1 tsp  Maraschino liqueur, 1 dash  Orange bitters, 1  Egg yolk"
12730,Castillian Hot Chocolate,nalc,Cocoa,Coffee mug,,http://www.thecocktaildb.com/images/media/drink/3nbu4a1487603196.jpg,"Shift the cocoa and sugar together into a medium-sized saucepan. Dissolve the cornstarch in the water, and stir into the cocoa and sugar until it is a smooth paste. Begin heating the mixture, stirring it with a whisk, and gradually pour in the milk. Continue stirring with the whisk as you bring the liquid to a simmer. Allow the chocolate to simmer for about 10 minutes, stirring often, until it is thick, glossy and completely smooth. Serve steaming hot in coffee mug. Serves six.","1/2 cup  Cocoa powder, 1 cup  Sugar, 7 tsp  Cornstarch, 1/2 cup  Water, 1 qt  Milk"
11227,Champagne Cocktail,alc,Ordinary Drink,Champagne flute,Contemporary Classics,http://www.thecocktaildb.com/images/media/drink/ehh5df1504366811.jpg,Add dash of Angostura bitter onto sugar cube and drop it into champagne flute. Add cognac followed by gently pouring chilled champagne. Garnish with orange slice and maraschino cherry.,"Chilled  Champagne, 1 piece  Sugar, 2 dashes  Bitters, 1 twist of  Lemon peel, 1 dash Cognac"
17174,Cherry Electric Lemonade,optalc,Cocktail,Pint glass,,http://www.thecocktaildb.com/images/media/drink/tquyyt1451299548.jpg,Now stir vigorously and then pour over a large cup of ice. Now drink it with a straw and stir occasionally.,"1 oz Gin, 1 oz Tequila, 1 oz Vodka, 1 oz White rum, 1 oz Triple Sec, 1 oz Cherry Grenadine, 1 oz Sweet and sour, 3 oz Club soda"
11239,Cherry Rum,alc,Ordinary Drink,Cocktail glass,,http://www.thecocktaildb.com/images/media/drink/twsuvr1441554424.jpg,"Shake all ingredients with ice, strain into a cocktail glass, and serve.","1 1/4 oz  Light rum, 1 1/2 tsp  Cherry brandy, 1 tblsp  Light cream"
11242,Chicago Fizz,alc,Ordinary Drink,Highball glass,,http://www.thecocktaildb.com/images/media/drink/qwvwqr1441207763.jpg,"Shake all ingredients (except carbonated water) with ice and strain into a highball glass over two ice cubes. Fill with carbonated water, stir, and serve.","1 oz  Light rum, 1 oz  Port, Juice of 1/2  Lemon, 1 tsp  Powdered sugar, 1  Egg white, Carbonated water"
12732,Chocolate Beverage,nalc,Cocoa,Coffee mug,,http://www.thecocktaildb.com/images/media/drink/jbqrhv1487603186.jpg,"Boil milk in the top of a deep double boiler five minutes. Remove from fire and add chocolate, mixed with the cinnamon, a little at a time, beating with molinillo or egg beater after each addition. When the chocolate is thoroughly blended, heat to the boiling point. Place over bottom of double boiler and add eggs, whipping constantly, until they are thoroughly blended and the mixture is frothing. Serve in coffee mug. Serves eight.","6 cups  Milk, 3 oz Mexican  Chocolate, 1 tsp powdered  Cinnamon, 3  Egg"
11243,Chocolate Black Russian,alc,Ordinary Drink,Champagne flute,,http://www.thecocktaildb.com/images/media/drink/yyvywx1472720879.jpg,Combine all ingredients in an electric blender and blend at a low speed for a short length of time. Pour into a chilled champagne flute and serve.,"1 oz  Kahlua, 1/2 oz  Vodka, 5 oz  Chocolate ice-cream"
12734,Chocolate Drink,nalc,Cocoa,Coffee mug,,http://www.thecocktaildb.com/images/media/drink/q7w4xu1487603180.jpg,"Melt the bar in a small amount of boiling water. Add milk. Cook over low heat, whipping gently (with a whisk, i would assume) until heated well. Don't let it boil! Serve in coffee mug.","125 gr Chocolate, 3/4 L  Milk, Water"
13328,Chocolate Milk,alc,Shot,Shot Glass,,http://www.thecocktaildb.com/images/media/drink/j6q35t1504889399.jpg,"Put the milk in the bottom, pour the Liquer on top and add the dash of amaretto. Do not mix. SLAM IT!","1/2 shot  Chocolate liqueur, 1/2 shot  Milk, 1 dash  Amaretto"
15615,Chocolate Monkey,optalc,Milk / Float / Shake,Parfait glass,,http://www.thecocktaildb.com/images/media/drink/tyvpxt1468875212.jpg,"blend liqeuors with ice-cream, milk and syrup. pour into parfait glass, top with whipped cream and garnish with banana and cherry.","1 shot  Banana liqueur, 2 shots  Creme de Cacao, 2 scoops  Chocolate ice-cream, 1 oz  Chocolate syrup, 4 oz  Chocolate milk, 1  Whipped cream, 1  Cherry, 1 piece  Banana"
17135,Citrus Coke,alc,Soft Drink / Soda,Highball Glass,,http://www.thecocktaildb.com/images/media/drink/uyrvut1479473214.jpg,Pour half of coke in a glass. Then add Bacardi and top it off with the remaining coke. Stir and drink up!,"1 part  Bacardi Limon, 2 parts  Coca-Cola"
11251,City Slicker,alc,Ordinary Drink,Cocktail glass,,http://www.thecocktaildb.com/images/media/drink/dazdlg1504366949.jpg,"In a shaker half-filled with ice cubes, combine all of the ingredients. Shake well. Strain into a cocktail glass.","2 oz  Brandy, 1/2 oz  Triple sec, 1 tblsp  Lemon juice"
11145,Classic Old-Fashioned,alc,Ordinary Drink,Old-fashioned glass,,http://www.thecocktaildb.com/images/media/drink/anhof61504366173.jpg,"In an old-fashioned glass, muddle the bitters and water into the sugar cube, using the back of a teaspoon. Almost fill the glass with ice cubes and add the bourbon. Garnish with the orange slice and the cherry. Serve with a swizzle stick.","3 dashes  Bitters, 1 tsp  Water, 1  Sugar, 3 oz  Bourbon, 1  Orange, 1  Maraschino cherry"
11255,Clove Cocktail,alc,Ordinary Drink,Cocktail glass,,http://www.thecocktaildb.com/images/media/drink/qxvtst1461867579.jpg,"Stir all ingredients with ice, strain into a cocktail glass, and serve.","1 oz  Sweet Vermouth, 1/2 oz  Sloe gin, 1/2 oz Muscatel  Wine"
17186,Clover Club,alc,Ordinary Drink,Cocktail glass,Unforgettables,http://www.thecocktaildb.com/images/media/drink/t0aja61504348715.jpg,"Dry shake ingredients to emulsify, add ice, shake and served straight up.","1 1/2 oz  Gin, 2 tsp  Grenadine, Juice of 1/2  Lemon, 1  Egg white"
12798,Coffee Liqueur,alc,Homemade Liqueur,Collins Glass,,http://www.thecocktaildb.com/images/media/drink/ryvtsu1441253851.jpg,"Combine coffee, sugar and water. Simmer 1 hour and let cool. Add vanilla and vodka. Age in sealed jar 2 to 3 weeks.","10 tblsp instant  Coffee, 4 tblsp  Vanilla extract, 2 1/2 cups  Sugar, 1 qt  Vodka, 2 1/2 cups  Water"
12800,Coffee-Vodka,alc,Homemade Liqueur,Collins Glass,,http://www.thecocktaildb.com/images/media/drink/qvrrvu1472667494.jpg,"Boil water and sugar until dissolved. Turn off heat. Slowly add dry instant coffee and continue stirring. Add a chopped vanilla bean to the vodka, then combine the cooled sugar syrup and coffee solution with the vodka. Cover tightly and shake vigorously each day for 3 weeks. Strain and filter. Its also best to let the sugar mixture cool completely so the vodka won't evaporate when its added. If you like a smoother feel to the liqueur you can add about 1 teaspoon of glycerine to the finished product.","2 cups  Water, 2 cups white  Sugar, 1/2 cup instant  Coffee, 1/2  Vanilla, 1 1/2 cup  Vodka, Caramel coloring"
17108,Coke and Drops,nalc,Soft Drink / Soda,Cocktail glass,,http://www.thecocktaildb.com/images/media/drink/yrtxxp1472719367.jpg,"Take a glass, pour the Coke in the glass, then you take 7 drops of lemon juice. Granish with a lemon slice on the rim of the glass.","1 dl  Coca-Cola, 7 drops  Lemon juice"
17196,Cosmopolitan,alc,Cocktail,Cocktail glass,Contemporary Classics,http://www.thecocktaildb.com/images/media/drink/kpsajh1504368362.jpg,Add all ingredients into cocktail shaker filled with ice. Shake well and double strain into large cocktail glass. Garnish with lime wheel.,"1 1/4 oz  Absolut Citron, 1/4 oz  Lime juice, 1/4 oz  Cointreau, 1/4 cup  Cranberry juice"
14133,Cosmopolitan Martini,alc,Cocktail,Cocktail Glass,,http://www.thecocktaildb.com/images/media/drink/upxxpq1439907580.jpg,"Pour all ingredients in mixing glass half filled with ice, shake and strain into chilled Martini glass.","1/2 oz  Cointreau, 1 oz  Vodka, Juice of 1/2  Lime, 1 splash  Cranberry juice"
12802,Cranberry Cordial,alc,Homemade Liqueur,Collins Glass,,http://www.thecocktaildb.com/images/media/drink/qtspsx1472667392.jpg,"Place the chopped cranberries in a 2 liter jar that has a tight-fitting lid. Add the sugar and rum. Adjust the lid securely and place the jar in a cool, dark place. Invert the jar and shake it every day for six weeks. Strain the cordial into bottles and seal with corks.","1/2 kg chopped  Cranberries, 3/4 L  Sugar, 1/2 L  Light rum"
12890,Cranberry Punch,nalc,Punch / Party Drink,Punch Bowl,,http://www.thecocktaildb.com/images/media/drink/mzgaqu1504389248.jpg,"Combine first four ingredients. Stir until sugar is dissolved, chill. Then add ginger ale just before serving. Add ice ring to keep punch cold.","4 cups  Cranberry juice, 1 1/2 cup  Sugar, 4 cups  Pineapple juice, 1 tblsp  Almond flavoring, 2 qt  Ginger ale"
14608,Cream Soda,alc,Cocktail,Highball glass,,http://www.thecocktaildb.com/images/media/drink/yqstxr1479209367.jpg,Pour 1oz of Spiced Rum into a highball glass with ice. Fill with Ginger Ale.,"1 oz  Spiced rum, Ginger ale"
12808,Creme de Menthe,alc,Homemade Liqueur,Collins Glass,,http://www.thecocktaildb.com/images/media/drink/yxswtp1441253918.jpg,Bring sugar and water to a boil and simmer for 10 minutes. Cool. Add the remaining ingredients and stir. Cover and let ripen for 1 month.,"8 cups  Sugar, 6 cups  Water, 1 pint  Grain alcohol, 1 oz pure  Peppermint extract, 1 tblsp green  Food coloring"
13751,Cuba Libra,alc,Ordinary Drink,Highball glass,,http://www.thecocktaildb.com/images/media/drink/ck6d0p1504388696.jpg,Fill tall glass with ice cubes. Add rum. Rub cut edge of lime on rim of glass then squeeze juice into glass. Fill with Coca-Cola. Garnish with lime slice. Enjoy!,"1-2 shot  Dark rum, Squeeze  Lime, Fill with  Coca-Cola, Ice"
11288,Cuba Libre,alc,Ordinary Drink,Highball glass,Contemporary Classics,http://www.thecocktaildb.com/images/media/drink/uuxsrr1473201663.jpg,Build all ingredients in a Collins glass filled with ice. Garnish with lime wedge.,"2 oz  Light rum, Juice of 1/2  Lime, Coca-Cola"
11291,Daiquiri,alc,Ordinary Drink,Cocktail glass,,http://www.thecocktaildb.com/images/media/drink/usuuur1439906797.jpg,Pour all ingredients into shaker with ice cubes. Shake well. Strain in chilled cocktail glass.,"1 1/2 oz  Light rum, Juice of 1/2  Lime, 1 tsp  Powdered sugar"
13194,Damned if you do,alc,Shot,Shot glass,,http://www.thecocktaildb.com/images/media/drink/ql7bmx1503565106.jpg,Pour into shot glass. Put in mouth. Repeat as deemed necessary.,"0.75 oz  Whiskey, 0.25 oz  Hot Damn"
15409,Danbooka,alc,Coffee / Tea,Coffee Mug,,http://www.thecocktaildb.com/images/media/drink/vurrxr1441246074.jpg,pour it in and mix it.,"3 parts  Coffee, 1 part  Everclear"
17177,Dark Caipirinha,alc,Cocktail,Highball glass,,http://www.thecocktaildb.com/images/media/drink/uwstrx1472406058.jpg,"Muddle the sugar into the lime wedges in an old-fashioned glass.
Fill the glass with ice cubes.
Pour the cachaca into the glass.
Stir well.","2 tsp  demerara Sugar, 1 Lime, 2 1/2 oz Cachaca"
17211,Dark and Stormy,alc,Ordinary Drink,Highball glass,New Era Drinks,http://www.thecocktaildb.com/images/media/drink/t1tn0s1504374905.jpg,In a highball glass filled with ice add 6cl dark rum and top with ginger beer. Garnish with lime wedge.,"5 cl Dark Rum, 10 cl Ginger Beer"
14482,Darkwood Sling,alc,Soft Drink / Soda,Cocktail glass,,http://www.thecocktaildb.com/images/media/drink/sxxsyq1472719303.jpg,"There are many good cherry liqueurs you can use, but I prefere Heering. Add one share of the liqueur. Then you add one share of Soda. For a sour sling use Tonic (most people prefer the drink without Tonic). Afterwards you fill the glass with Orange Juice and ice cubes.","1 part  Cherry Heering, 1 part  Soda water, 1 part  Orange juice, cubes
 Ice"
